YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2010-03-15,6:00,90.0,92.2,0,12,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.097,1,0.112,1,0.368,51,0.16,0
2010-03-15,7:00,84.2,96.5,140,1383,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,23,24,0,27,23,24,53,10,225,16,30,10,-9900,99,-9900,99,-9900,99,1.3,51,0.097,1,0.112,1,0.368,51,0.16,0
2010-03-15,8:00,72.2,105.5,422,1383,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,71,24,0,27,71,24,247,10,599,16,64,10,-9900,99,-9900,99,-9900,99,1.3,51,0.097,1,0.112,1,0.369,51,0.16,0
2010-03-15,9:00,60.7,116.1,676,1383,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,133,24,0,27,133,24,463,10,761,16,91,10,-9900,99,-9900,99,-9900,99,1.3,3,0.097,1,0.112,1,0.370,51,0.16,0
2010-03-15,10:00,50.3,129.2,882,1383,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,185,24,0,27,185,24,647,10,841,16,111,10,-9900,99,-9900,99,-9900,99,1.3,51,0.097,1,0.112,1,0.370,51,0.16,0
2010-03-15,11:00,42.0,146.7,1026,1383,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,222,24,0,27,222,24,779,10,883,16,124,10,-9900,99,-9900,99,-9900,99,1.3,51,0.097,1,0.112,1,0.371,51,0.16,0
2010-03-15,12:00,37.4,169.0,1099,1383,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,240,24,0,27,240,24,845,10,900,16,129,10,-9900,99,-9900,99,-9900,99,1.3,3,0.097,1,0.112,1,0.372,51,0.16,0
2010-03-15,13:00,37.6,193.6,1095,1383,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,239,24,0,27,239,24,841,10,899,16,129,10,-9900,99,-9900,99,-9900,99,1.3,51,0.097,1,0.112,1,0.372,51,0.16,0
2010-03-15,14:00,42.8,215.5,1014,1383,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,219,24,0,27,219,24,767,10,878,16,123,10,-9900,99,-9900,99,-9900,99,1.3,51,0.097,1,0.112,1,0.373,51,0.16,0
2010-03-15,15:00,51.3,232.5,863,1383,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,180,24,0,27,180,24,629,10,833,16,109,10,-9900,99,-9900,99,-9900,99,1.4,3,0.097,1,0.112,1,0.374,51,0.16,0
2010-03-15,16:00,61.9,245.3,651,1383,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,127,24,0,27,127,24,441,10,749,16,89,10,-9900,99,-9900,99,-9900,99,1.3,51,0.097,1,0.112,1,0.374,51,0.16,0
2010-03-15,17:00,73.4,255.6,394,1383,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,65,24,0,27,65,24,225,10,575,16,61,10,-9900,99,-9900,99,-9900,99,1.2,51,0.097,1,0.112,1,0.375,51,0.16,0
2010-03-15,18:00,84.8,264.2,113,1256,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,19,24,0,27,19,24,41,10,178,16,25,10,-9900,99,-9900,99,-9900,99,1.1,3,0.097,1,0.112,1,0.375,51,0.16,0
2010-03-15,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.097,1,0.112,1,0.376,51,0.16,0
2010-03-15,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.097,1,0.112,1,0.377,51,0.16,0
2010-03-15,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.097,1,0.112,1,0.377,51,0.16,0
2010-03-15,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.097,1,0.112,1,0.378,51,0.16,0
2010-03-15,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.097,1,0.112,1,0.379,51,0.16,0
2010-03-15,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.097,1,0.112,1,0.379,51,0.16,0
2010-03-16,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.098,1,0.112,1,0.380,2,0.16,0
2010-03-16,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.098,1,0.112,1,0.380,51,0.16,0
2010-03-16,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.098,1,0.112,1,0.381,51,0.16,0
2010-03-16,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.098,1,0.112,1,0.381,51,0.16,0
2010-03-16,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.098,1,0.112,1,0.382,51,0.16,0
2010-03-16,6:00,89.8,91.8,0,35,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,0,27,0,24,0,10,1,16,0,10,-9900,99,-9900,99,-9900,99,0.9,3,0.098,1,0.093,1,0.382,51,0.16,0
2010-03-16,7:00,83.9,96.2,147,1382,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,22,24,0,27,22,24,60,10,284,16,29,10,-9900,99,-9900,99,-9900,99,0.9,51,0.098,1,0.093,1,0.383,51,0.16,0
2010-03-16,8:00,71.9,105.3,428,1382,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,75,24,0,27,75,24,260,10,649,16,59,10,-9900,99,-9900,99,-9900,99,1.0,51,0.098,1,0.093,1,0.383,51,0.16,0
2010-03-16,9:00,60.4,115.8,682,1382,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,138,24,0,27,138,24,477,10,800,16,82,10,-9900,99,-9900,99,-9900,99,1.0,3,0.098,1,0.093,1,0.384,51,0.16,0
2010-03-16,10:00,50.0,129.0,888,1382,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,189,24,0,27,189,24,660,10,872,16,100,10,-9900,99,-9900,99,-9900,99,1.1,51,0.098,1,0.093,1,0.384,51,0.16,0
2010-03-16,11:00,41.7,146.5,1032,1382,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,225,24,0,27,225,24,789,10,908,16,111,10,-9900,99,-9900,99,-9900,99,1.2,51,0.098,1,0.093,1,0.385,51,0.16,0
2010-03-16,12:00,37.0,169.0,1104,1382,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,243,24,0,27,243,24,854,10,923,16,116,10,-9900,99,-9900,99,-9900,99,1.3,3,0.098,1,0.093,1,0.385,51,0.16,0
2010-03-16,13:00,37.3,193.9,1100,1382,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,242,24,0,27,242,24,849,10,921,16,116,10,-9900,99,-9900,99,-9900,99,1.3,51,0.098,1,0.093,1,0.386,51,0.16,0
2010-03-16,14:00,42.5,215.9,1019,1382,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,222,24,0,27,222,24,775,10,901,16,110,10,-9900,99,-9900,99,-9900,99,1.4,51,0.098,1,0.093,1,0.386,51,0.16,0
2010-03-16,15:00,51.1,232.9,867,1382,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,184,24,0,27,184,24,638,10,859,16,98,10,-9900,99,-9900,99,-9900,99,1.4,3,0.098,1,0.093,1,0.386,51,0.16,0
2010-03-16,16:00,61.6,245.7,655,1382,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,131,24,0,27,131,24,450,10,780,16,80,10,-9900,99,-9900,99,-9900,99,1.3,51,0.098,1,0.093,1,0.387,51,0.16,0
2010-03-16,17:00,73.2,256.0,398,1382,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,68,24,0,27,68,24,233,10,617,16,56,10,-9900,99,-9900,99,-9900,99,1.3,51,0.098,1,0.093,1,0.387,51,0.16,0
2010-03-16,18:00,84.7,264.6,116,1255,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,18,25,0,28,18,25,44,10,222,16,24,10,-9900,99,-9900,99,-9900,99,1.2,3,0.098,1,0.093,1,0.388,51,0.16,0
2010-03-16,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.098,1,0.093,1,0.388,51,0.16,0
2010-03-16,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.098,1,0.093,1,0.389,51,0.16,0
2010-03-16,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.098,1,0.093,1,0.389,51,0.16,0
2010-03-16,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.098,1,0.093,1,0.390,51,0.16,0
2010-03-16,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.098,1,0.093,1,0.390,51,0.16,0
2010-03-16,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.098,1,0.093,1,0.391,51,0.16,0
2010-03-17,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.099,1,0.093,1,0.391,2,0.16,0
2010-03-17,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.099,1,0.093,1,0.390,51,0.16,0
2010-03-17,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.099,1,0.093,1,0.390,51,0.16,0
2010-03-17,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.099,1,0.093,1,0.389,51,0.16,0
2010-03-17,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.099,1,0.093,1,0.388,51,0.16,0
2010-03-17,6:00,89.8,91.4,0,81,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,0,27,0,24,0,10,3,16,0,10,-9900,99,-9900,99,-9900,99,1.4,3,0.099,1,0.098,1,0.387,51,0.16,0
2010-03-17,7:00,83.6,95.9,153,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,23,24,0,27,23,24,62,10,279,16,31,10,-9900,99,-9900,99,-9900,99,1.4,51,0.099,1,0.098,1,0.387,51,0.16,0
2010-03-17,8:00,71.6,105.0,435,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,76,24,0,27,76,24,261,10,634,16,61,10,-9900,99,-9900,99,-9900,99,1.5,51,0.099,1,0.098,1,0.386,51,0.16,0
2010-03-17,9:00,60.1,115.5,688,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,138,24,0,27,138,24,476,10,783,16,85,10,-9900,99,-9900,99,-9900,99,1.5,3,0.099,1,0.098,1,0.385,51,0.16,0
2010-03-17,10:00,49.6,128.7,894,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,190,24,0,27,190,24,658,10,857,16,103,10,-9900,99,-9900,99,-9900,99,1.5,51,0.099,1,0.098,1,0.384,51,0.16,0
2010-03-17,11:00,41.3,146.3,1037,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,283,25,0,28,283,25,787,10,895,16,115,10,-9900,99,-9900,99,-9900,99,1.6,51,0.099,1,0.098,1,0.384,51,0.16,0
2010-03-17,12:00,36.6,169.1,1109,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,244,24,0,27,244,24,851,10,910,16,120,10,-9900,99,-9900,99,-9900,99,1.6,3,0.099,1,0.098,1,0.383,51,0.16,0
2010-03-17,13:00,36.9,194.1,1104,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,243,24,0,27,243,24,847,10,910,16,120,10,-9900,99,-9900,99,-9900,99,1.6,51,0.099,1,0.098,1,0.382,51,0.16,0
2010-03-17,14:00,42.1,216.3,1023,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,223,24,0,27,223,24,774,10,892,16,114,10,-9900,99,-9900,99,-9900,99,1.6,51,0.099,1,0.098,1,0.381,51,0.16,0
2010-03-17,15:00,50.8,233.3,871,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,185,24,0,27,185,24,638,10,850,16,101,10,-9900,99,-9900,99,-9900,99,1.6,3,0.099,1,0.098,1,0.381,51,0.16,0
2010-03-17,16:00,61.4,246.1,659,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,131,24,0,27,131,24,450,10,770,16,83,10,-9900,99,-9900,99,-9900,99,1.6,51,0.099,1,0.098,1,0.380,51,0.16,0
2010-03-17,17:00,73.1,256.4,401,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,68,24,0,27,68,24,234,10,605,16,58,10,-9900,99,-9900,99,-9900,99,1.6,51,0.099,1,0.098,1,0.379,51,0.16,0
2010-03-17,18:00,84.6,265.1,120,1277,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,19,24,0,27,19,24,45,10,216,16,25,10,-9900,99,-9900,99,-9900,99,1.6,3,0.099,1,0.098,1,0.378,51,0.16,0
2010-03-17,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.099,1,0.098,1,0.378,51,0.16,0
2010-03-17,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.099,1,0.098,1,0.377,51,0.16,0
2010-03-17,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.099,1,0.098,1,0.376,51,0.16,0
2010-03-17,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.099,1,0.098,1,0.375,51,0.16,0
2010-03-17,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.099,1,0.098,1,0.375,51,0.16,0
2010-03-17,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.099,1,0.098,1,0.374,51,0.16,0
2010-03-18,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.101,1,0.098,1,0.373,2,0.16,0
2010-03-18,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.101,1,0.098,1,0.371,51,0.16,0
2010-03-18,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.101,1,0.098,1,0.369,51,0.16,0
2010-03-18,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.101,1,0.098,1,0.368,51,0.16,0
2010-03-18,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.101,1,0.098,1,0.366,51,0.16,0
